_id,LoopsGuide,Loop,TourNum,OrderNum,LoopTourName,LoopTourURL,TourLabel,SiteName,Neighbourhood,TourType,Duration,EntryType,Interests,DirectionsTransit,DirectionsCar,Description,Address,Latitude,Longitude,ExternalLink,ImageCredit,ImageCreditExternalLink,ImageAltText,ImageURL,ThumbURL,ImageOrientation,test1,test2,test3,ObjectId,geometry
3522,East York/East End,3,3,5,More to Explore Along the Shore,NA,NA,East End Boating Clubs,"Ashbridges Bay, Beaches",NA,NA,Did you know?,History,NA,NA,"For decades the East End's shoreline communities have been popular for their recreational sailing and boating clubs, some of which date back to the 1930s. At that time, many recreational facilities, resorts and amusement parks were developed for tourists from the city, while others became membership-based clubs for locals. Today, people wanting to get out on the water can try sailing at the Aquatic Park Sailing Club, Mooredale Sailing Club and Westwood Sailing Club; paddling at the Balmy Beach Club; and yachting or sailing at Ashbridges Bay Yacht Club.",Unwin Ave. at Tommy Thompson Park,NA,NA,NA,NA,NA,NA,https://www.mooredalesailing.com/resources/Pictures/Home%20Page%20Pics/2015-08-07%2018.17.39_preview.jpeg,https://www.mooredalesailing.com/resources/Pictures/Home%20Page%20Pics/2015-08-07%2018.17.39_preview.jpeg,Landscape,NA,NA,NA,837,"c(-79.328256, 43.644259)"
3523,East York/East End,3,3,6,More to Explore Along the Shore,NA,NA,Ashbridges Bay Wastewater Treatment Plant,"Ashbridges Bay, Beaches",NA,NA,Destination,History,NA,NA,"Ashbridges, currently serving a population of 1.5 million people, is one of Canada's largest and oldest wastewater treatment plants. Until the early 1900s, Toronto sewage was pumped directly into Lake Ontario, filling Ashbridges Bay with sewage and causing health problems, including a typhoid outbreak. Morley Avenue was the first sewer treatment plant built in the area, but by the time it opened in 1912, it was already unable to keep up with demand and although it successfully reduced some pollutants, thick sewage water continued to fill the bay. With Torontos drinking water coming from Ashbridges Bay and Lake Ontario, this continued to be a serious public health hazard. The City of Toronto decided to replace the plant, building the Main Sewage Treatment Plant in Ashbridges Bay in 1943. This updated facility greatly improved the quality of Torontos drinking water and, in 1999, was formally renamed the Ashbridges Bay Treatment Plant.",9 Leslie St.,NA,NA,https://www.toronto.ca/services-payments/water-environment/managing-sewage-in-toronto/,City of Toronto,NA,"An aerial view of the Ashbridges Bay Wastewater Treatment Plant, featuring many buildings in varying sizes next to Lake Ontario with a city skyline in the distant background.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Ashbridges_Bay_WaterPlant.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Ashbridges_Bay_WaterPlant.jpg,Landscape,NA,NA,NA,838,"c(-79.320719, 43.65732)"
3524,East York/East End,3,3,7,More to Explore Along the Shore,NA,NA,Beach Skatepark,"Ashbridges Bay, Beaches",NA,NA,Destination,Community,NA,NA,"The Beach Skatepark is one of the largest concrete skateboard parks in Ontario. The park was constructed in the style of a street plaza, so that skaters have a variety of features on the course including ledges, banks, stairs, rails and a full size eleven-foot deep kidney-shaped bowl. The park also includes several replicas of skateboarders' favourite downtown Toronto skate spots.",1420 Lakeshore Blvd. E.,NA,NA,https://www.toronto.ca/data/parks/prd/facilities/complex/2421/index.html,Illustration by Daniel Rotsztain,NA,"An illustration of the Beach Skatepark, featuring an eleven-foot deep kidney-shaped bowl.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Ashbridges_Skate_Park.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Ashbridges_Skate_Park.jpg,Landscape,NA,NA,NA,839,"c(-79.315957, 43.662441)"
3525,East York/East End,3,3,8,More to Explore Along the Shore,NA,NA,Ashbridges Bay Park,"Ashbridges Bay, Beaches",NA,NA,Destination,Nature,NA,NA,"The landscape of Ashbridges Bay Park has changed drastically over the last two centuries. It is located on land that is part of a large sand dune chain caused by sediment from the Scarborough Bluffs and it used to contain one of the largest wetlands in Eastern Canada. During the 19th century, heavy industry polluted the bays marshlands. In 1912, public health concerns about this pollution led the Toronto Harbour Commission to drain the marsh and fill the bay in one of the largest engineering projects at the time in North America. In the coming decades, the former marsh would become 1,000 acres of useable land. This land was transformed into a new industrial district and remained a hub for industry until the 1970s. In 1977, the City of Toronto developed the land at Ashbridges Bay into the current waterfront park for recreational uses, such as walking, birdwatching, picnicking, fishing and sailing. Today, conservation projects have been undertaken by the Toronto and Region Conservation Authority and Waterfront Toronto to improve aquatic habitats and naturalize the shoreline of the parklands.",1561 Lakeshore Blvd. E.,NA,NA,https://www.toronto.ca/data/parks/prd/facilities/complex/1/index.html,City of Toronto,NA,"An aerial view of Ashbridges Bay Park, featuring a sand dune, trees, boats, and areas for recreational activities next to Lake Ontario.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/ashbridges_bay_park_cot.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Ashbridges_Bay_Park_COT.jpg,Landscape,NA,NA,NA,840,"c(-79.313485, 43.662168)"
3526,East York/East End,3,3,9,More to Explore Along the Shore,NA,NA,Beach Community Edible Garden,"Ashbridges Bay, Beaches",NA,NA,Destination,"Community, Nature",NA,NA,"Located in Ashbridges Bay Park, on the southwest tip of Woodbine Beach, is a community garden dedicated to growing fruits and vegetables. The garden is run by a small group of residents of the Beach community. The goal is to give community members an opportunity to garden and to encourage healthy living - especially through camp initiatives that teach kids about organic gardening and cooking healthy foods. Surplus vegetables from the programs are donated to local shelters and food banks. Many neighbourhoods in the East End also have community gardens started by local residents or community groups.",1561 Lakeshore Blvd. E.,NA,NA,NA,NA,NA,NA,https://live.staticflickr.com/5641/29941040826_d6e62739af_k.jpg,https://live.staticflickr.com/5641/29941040826_d6e62739af_k.jpg,Landscape,NA,NA,NA,841,"c(-79.308937, 43.658763)"
3527,East York/East End,3,3,11,More to Explore Along the Shore,NA,NA,Woodbine Beach,"Ashbridges Bay, Beaches",NA,NA,Destination,Nature,NA,NA,"The early neighbourhoods that developed around Woodbine Beach were originally cottage communities. Until the 1950s, Woodbine Beach itself remained a wooded area, known as ""The Cut,"" though many other nearby waterfront beaches, such as Kew and Balmy Beaches, had been beach resorts and tourist destinations for decades. Today, Woodbine Beach is one of Torontos largest beaches and remains a favourite spot for catching some sun, with facilities including picnic shelters, fitness equipment, beach volleyball courts, a playground and swimming.",1675 Lakeshore Blvd. E.,NA,NA,https://www.toronto.ca/data/parks/prd/facilities/complex/311/index.html,City of Toronto,NA,"Woodbine beach from the perspective of Lake Ontario, featuring a beachfront with swimmers and houses and trees in the background.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/woodbine_beach.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Woodbine_Beach.jpg,Landscape,NA,NA,NA,842,"c(-79.308697, 43.662314)"
3528,East York/East End,3,3,10,More to Explore Along the Shore,NA,NA,Sakura Trees,Beaches,NA,NA,Did you know?,Nature,NA,NA,"In 2017, 20 Sakura, known as Cherry Blossom Trees, were planted to create a cherry blossom tunnel at Woodbine Beach. Anonymously gifted by two Torontonians of Japanese descent, the Sakura tree is a symbol of peace and love. The trees bloomed in Toronto's East End for the first time in late April, 2018.","Woodbine Park, 1675 Lakeshore Blvd. E.",NA,NA,NA,City of Toronto,NA,"A close-up picture of the Sakura Cherry Blossom Trees, flowering in pink.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/DidYouKnow_Sakura_Trees.jpeg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/DidYouKnow_Sakura_Trees.jpg,Landscape,NA,NA,NA,843,"c(-79.31093, 43.66473)"
3529,East York/East End,3,3,13,More to Explore Along the Shore,NA,NA,Boardwalk,Beaches,NA,NA,Destination,History,NA,NA,"While many of the beaches and resorts had their own boardwalks in the early 20th century, it wasn't until 1932 that the City built a continuous wooden boardwalk along Torontos waterfront from Woodbine Avenue to Silver Birch Avenue - connecting all of the East Ends waterfront parks and beaches from Woodbine Beach to the R.C. Harris Water Treatment Plant. Today, it is a popular spot for residents and visitors, used by runners, dog-walkers and people taking a leisurely stroll by the shore.",Woodbine Beach to Silver Birch Ave.,NA,NA,NA,City of Toronto,NA,"Woodbine Beach boardwalk, which cuts across the beach's edge and is studded with a line of trees on its other side, featuring toursits and other people walking along.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/boardwalk_woodbine_beach.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Boardwalk_Woodbine_Beach.jpg,Landscape,NA,NA,NA,844,"c(-79.306323, 43.663871)"
3530,East York/East End,3,3,14,More to Explore Along the Shore,NA,NA,Donald D. Summerville Olympic Pool,Beaches,NA,NA,Destination,"Architecture, History",NA,NA,"The City of Toronto built this impressive elevated pool in the 1960s with Olympic aspirations in mind. Toronto did not secure an Olympic bid, but the building of the pool gave the community a distinctive public facility. The unusual modernist architecture of the elevated pool and the overhanging deck added to the popularity of the site - from the main deck swimmers have a treetop view of the beaches below and can admire the lakeside vistas.",1867 Lake Shore Blvd. E.,NA,NA,https://www.toronto.ca/data/parks/prd/facilities/complex/437/index.html,Illustration by Daniel Rotsztain,NA,"An illustration of the elevated Donald D. Summerville Olympic Pool, built with modernist architecture and an overhanging deck.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Donald_A_Summervillle_Pool.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Donald_A_Summervillle_Pool.jpg,Landscape,NA,NA,NA,845,"c(-79.304551, 43.665416)"
3531,East York/East End,3,3,16,More to Explore Along the Shore,NA,NA,The Leuty Lifeguard Station,Beaches,NA,NA,Destination,"Architecture, History",NA,NA,"This simple structure has become a symbol of the Beach area and is much loved by the local community. Built in the 1920s, the clapboard cottage with green trim and red cedar shingled-roof was designed by Chapman and Oxley Architects who, ironically, are known most for their grand, iconic structures such as the Princes' Gates at the CNE and Palais Royale on Torontos western lakeshore. In 1993, it was designated a historical site and restored with community-raised funds. While it was operational, around 6,000 lives were saved at this lifeguard station.",1 Lee Ave.,NA,NA,NA,City of Toronto,NA,"The back exterior of the Leuty Lifeguard Station, a small clpaboard cottage with green trim and a red shingled roof next to the waterfront.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Leuty_Lifeguard_Station.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Leuty_Lifeguard_Station.jpg,Landscape,NA,NA,NA,846,"c(-79.29497, 43.66651)"
3532,East York/East End,3,3,12,More to Explore Along the Shore,NA,NA,Winter Stations,Beaches,NA,NA,Insider Tip,"Art, Community",NA,NA,"WinterStations is an annual winter festival and international design competition turning the lifeguard stations along the beach into temporary public art installations. From February to April you can find these intriguing installations across Balmy, Kew and Ashbridges Bay beaches.",Woodbine Beach,NA,NA,https://winterstations.com/,NA,NA,An art installation of three red lifeguard chairs on a beach shore in winter.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/InsiderTip_Winter_Stations.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/InsiderTip_Winter_Stations.jpg,Portrait,NA,NA,NA,847,"c(-79.306766, 43.662802)"
3533,East York/East End,3,3,15,More to Explore Along the Shore,NA,NA,Kew Beach Park Boathouse,Beaches,NA,NA,Destination,History,NA,NA,"One of the last standing boathouses on Torontos shores, the beautiful Kew Beach Boathouse stood right at the water when it was built in 1932. When Hurricane Hazel hit in 1954, the boathouse was severely damaged and the remains were moved to its current location on the north side of the boardwalk. Today, it is used for recreational and community events","On the Boardwalk, south of Lee Ave.",NA,NA,https://www.torontopubliclibrary.ca/detail.jsp?R=DC-LOCHIST-BE-049,Illustration by Daniel Rotsztain,NA,An illustration of the Kew Beach Park Boathouse.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Kew_Beach_Boathouse.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Kew_Beach_Boathouse.jpg,Landscape,NA,NA,NA,848,"c(-79.295989, 43.666913)"
